DC Pavadinimas,Prastovos gr.,Prastovos kodas,Prastovos pavadinimas,Komentaras,Laikas (min.),Viso laikas DC,Proc. %,YYYY
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,kliju bakelio reg,9,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,kliju bakelio reguliavimas. Spaude detale,55,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,kliju keitimas,9,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,kliju likuciai,2,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,kliju likuciai A pavirsiuje,3,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,kliju likuciai papildomo nuputimo pajungimas,4,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,kliju likuciai prie briaunos.(itarimas kad netinka nauji klijai),19,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,Klijuotos detales,7,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,Kokybe. Braizo briauna gr.st. Soninio spaudimo ploksteliu sveitimas,13,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,kreivai isuktasa spindelis i spec galva,35,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,lauze briauna,21,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,Lauzia briauna,6,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,Lauzia detales kampa,5,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,Lauzia detales kampuka 1-ose gr.st.,20,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,lauzo detales krasta,4,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,lauzo kampa,13,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,leista dar karta su briaunom br3-iro706,5,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,Lieka ispaudimas briaunoje,8,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,lieka kliju likuciu ant briaunos nuputimo pajungimas,11,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,matavimo sablonas neatitiko kaires puses,9,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,matmenu koregavimas,10,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,matmenu korekcijos raize briauna,13,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,mazojo cecho vilkimo brokas. neprisiklijavusi plevele,57,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,Nekokybiskai apdirbama briauna,101,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,nelygiai padalina,5,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,neprisiklijavusi briauna,9,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,nera atzymos,13,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,Nera kampo po briaunavimo,13,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,nera kampo.,9,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,neraso printeris,7,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,nukrovimo liftas terlioja detales,9,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,"nukrovimo lifte ciulptuku uzklijaimas, nes istraukia drozles is skyliu",15,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,nulauzia briaunos kampa,57,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,nulinis imuse detales,11,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,nuluzo graztas,19,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,"nuluzo graztas,",9,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,nuputimo montavimas,18,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,padraskymai pr briaunos tepliojo klijus koregavimas,5,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,pajunktas oro nuputimas,5,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,pakelta skyle,11,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,"paklaida tarp galvu 1mm, galvu lyginimas",33,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,Palieka ispaudima apvilkimo briaunoje,5,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,papildomo druozliu nuputimo montavimas 1 br st,8,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,papildomo nuputimo montavimas 1br.st  terliodavo detales apacia klijais,25,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,pasislinko kobra,5,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,pasukimas atlupdavo briauna,5,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,pirmose grezimo staklese graztas kele skyle,9,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,pradejo kelt skyle,5,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,Printeris terlioja briauna,4,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,prispaudimo linijuotes grezimo staklese palikdavo kliju a pavirsiuje,5,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,prispaudimo liniuote terlioja detale.,15,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,raize briauna,25,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,raize detales dalinime,5,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,raizo briauna,25,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,Raizo briauna grezimo staklese,9,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,raizo detale,2,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,rauksle apvilkimo briaunoje.,25,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,reze briauna,2,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,skyliu koregavimas,4,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,son groteliu nuemimas uzdejimas dare ispaudimus,9,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,sonines groteles idauzinejo detale,7,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,sonines groteles lauzo detale,5,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,"Stringa sonines prispaudimo linijos cilindras ir i ji pazeidziama detale. slegio reguliavimas, kad nestrigtu",17,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,su briaunom,48,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,suniukas imusineja briauna grezime,7,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,teplioja detales,24,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,testavimo klijai,11,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,tiekejo brokas,5,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,uzstriges ratukas teplioja detales,9,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,Wandres reguliavimas. dulketos detales,6,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,vandresas imusineja detale.,7,527717,0.63%,2016
Linija Homag_4,47,4706,DETALES NETINKAMOS KOKYBES,"zalios juostos klijavimas ant prispaudimo linijuociu,raize apvilkima",17,527717,0.63%,2016
Linija Homag_4,47,4707,PRASTOVA DEL TRANSPORTAVIMO,,36,527717,0.02%,2016
Linija Homag_4,47,4707,PRASTOVA DEL TRANSPORTAVIMO,Laukem skydu,17,527717,0.02%,2016
Linija Homag_4,47,4707,PRASTOVA DEL TRANSPORTAVIMO,nebuvo skydu ispjauta,17,527717,0.02%,2016
Linija Homag_4,47,4707,PRASTOVA DEL TRANSPORTAVIMO,Nera briaunu,6,527717,0.02%,2016
Linija Homag_4,47,4707,PRASTOVA DEL TRANSPORTAVIMO,nera skydu,13,527717,0.02%,2016
Linija Homag_4,47,4708,DETALIU TRUKUMAS,,241,527717,0.05%,2016
Linija Homag_4,41,4101,PALEIDIMAS / ISJUNGIMAS,,1022,527717,0.23%,2016
Linija Homag_4,41,4101,PALEIDIMAS / ISJUNGIMAS,35 IRO303-IKB203,32,527717,0.23%,2016
Linija Homag_4,41,4101,PALEIDIMAS / ISJUNGIMAS,40 IRO302-IRO102,39,527717,0.23%,2016
Linija Homag_4,41,4101,PALEIDIMAS / ISJUNGIMAS,"grezimo stakliu restartavimas, neikelia brezinio,",44,527717,0.23%,2016
Linija Homag_4,41,4101,PALEIDIMAS / ISJUNGIMAS,ITW-104   i   itv-103 D,21,527717,0.23%,2016
Linija Homag_4,41,4101,PALEIDIMAS / ISJUNGIMAS,Nesusiskleide 2br stakles,29,527717,0.23%,2016
Linija Homag_4,41,4101,PALEIDIMAS / ISJUNGIMAS,Operlight gedimas,5,527717,0.23%,2016
Linija Homag_4,41,4101,PALEIDIMAS / ISJUNGIMAS,operlight gedimas,2,527717,0.23%,2016
Linija Homag_4,41,4102,GAMINIO KEITIMAS /REGULIAVIMAS,,22475,527717,8.43%,2016
Linija Homag_4,41,4102,GAMINIO KEITIMAS /REGULIAVIMAS,--  iro 121,28,527717,8.43%,2016
Linija Homag_4,41,4102,GAMINIO KEITIMAS /REGULIAVIMAS,--  iro 121 - iro 706,26,527717,8.43%,2016
Linija Homag_4,41,4102,GAMINIO KEITIMAS /REGULIAVIMAS,-- iro 313 - iro 122,52,527717,8.43%,2016
Linija Homag_4,41,4102,GAMINIO KEITIMAS /REGULIAVIMAS,-- itb 401 - iro 115d,47,527717,8.43%,2016
