,Time,RPM,MPH,Throttle,Load,Fuel Status
2381,12:33:24.974272,1687,41.0192666252,17.6470588235,13.333333333299999,400
2382,12:33:25.323552,1676,40.397762585500004,17.6470588235,13.333333333299999,400
2383,12:33:25.674461,1657,40.397762585500004,17.254901960799998,13.333333333299999,400
2384,12:33:26.53880,1640,39.7762585457,17.254901960799998,13.333333333299999,400
2385,12:33:26.398536,1619,39.1547545059,17.254901960799998,13.333333333299999,400
2386,12:33:26.722843,1611,38.5332504661,17.254901960799998,13.333333333299999,400
2387,12:33:27.53293,1579,38.5332504661,17.254901960799998,12.9411764706,400
2388,12:33:27.384289,1546,37.2902423866,17.254901960799998,12.9411764706,400
2389,12:33:27.714792,1491,36.6687383468,16.4705882353,12.1568627451,400
2390,12:33:28.84495,947,36.047234307,17.254901960799998,19.6078431373,400
2391,12:33:28.427870,1499,34.8042262275,16.862745097999998,12.1568627451,400
2392,12:33:28.753553,1544,33.5612181479,17.254901960799998,11.7647058824,400
2393,12:33:29.115334,1553,32.3182100684,16.862745097999998,12.1568627451,400
2394,12:33:29.483766,1479,31.0752019888,16.4705882353,12.1568627451,400
2395,12:33:29.828128,1450,30.453697949000002,16.4705882353,12.9411764706,400
2396,12:33:30.177950,1443,30.453697949000002,16.862745097999998,13.725490196099999,400
2397,12:33:30.528729,1429,29.8321939093,17.6470588235,23.137254902,400
2398,12:33:30.878124,1396,29.8321939093,19.2156862745,25.4901960784,400
2399,12:33:31.203440,1413,29.8321939093,20.0,29.4117647059,400
2400,12:33:31.578100,1413,29.8321939093,21.1764705882,33.725490196100004,400
2401,12:33:31.923661,1410,29.8321939093,22.3529411765,49.019607843100005,200
2402,12:33:32.284398,1420,29.8321939093,33.725490196100004,78.82352941180001,400
2403,12:33:32.623901,1438,30.453697949000002,49.803921568599996,83.9215686275,400
2404,12:33:32.994792,1462,31.0752019888,58.431372548999995,84.3137254902,200
2405,12:33:33.398161,1486,31.6967060286,70.5882352941,84.3137254902,200
2406,12:33:33.747206,1505,31.6967060286,40.0,52.5490196078,400
2407,12:33:34.98536,1517,32.3182100684,18.8235294118,9.80392156863,400
2408,12:33:34.447421,1514,31.6967060286,17.6470588235,10.1960784314,400
2409,12:33:34.798360,1482,31.6967060286,16.862745097999998,11.7647058824,400
2410,12:33:35.147486,1484,31.0752019888,16.4705882353,14.509803921600001,400
2411,12:33:35.498695,1470,31.0752019888,17.254901960799998,20.7843137255,400
2412,12:33:35.835194,1452,31.0752019888,18.0392156863,21.568627450999998,400
2413,12:33:36.172349,1463,31.0752019888,18.8235294118,24.705882352899998,400
2414,12:33:36.547986,1454,30.453697949000002,19.6078431373,25.8823529412,400
2415,12:33:36.897420,1447,30.453697949000002,20.0,28.235294117600002,400
2416,12:33:37.248340,1445,30.453697949000002,20.0,32.1568627451,200
2417,12:33:37.597899,1450,30.453697949000002,21.1764705882,35.2941176471,200
2418,12:33:37.944569,1451,30.453697949000002,21.568627450999998,39.6078431373,200
2419,12:33:38.374064,1449,30.453697949000002,22.3529411765,46.6666666667,200
2420,12:33:38.717385,1454,31.0752019888,24.3137254902,52.1568627451,200
